Gene.name,HGNC.symbol
Gm25852,SNORA63E
Glul,GLUL
Mir10b,MIR10B
Ppt2,PPT2
Ppt2,PPT2-EGFL8
Smtnl1,SMTNL1
Gm22123,MIR4657
Prox2,PROX2
Tifa,TIFA
Ucp1,UCP1
2310033P09Rik,C1orf35
Gria2,GRIA2
Samd15,SAMD15
Dedd,DEDD
Gm26965,ZNF680
Gm26965,ZNF273
Atp6v1e2,ATP6V1E2
Higd1a,HIGD1A
Zc3hav1l,ZC3HAV1L
Snord72,SNORD72
Gpr17,GPR17
Tgm7,TGM7
Hhat,HHAT
Isy1,ISY1-RAB43
Isy1,ISY1
Calca,CALCA
C1qtnf1,C1QTNF1
Nkain3,NKAIN3
Otp,OTP
Snapc2,SNAPC2
Zp3,POMZP3
Higd1c,HIGD1C
Hoxa7,HOXA7
Noc2l,NOC2L
Cenps,CENPS-CORT
Cenps,CENPS
Adgrb3,ADGRB3
Rfx5,RFX5
Gpr37l1,GPR37L1
Pus7l,PUS7L
Pde3a,PDE3A
Nras,NRAS
Gm30191,C1orf232
Olfr145,OR8B8
Raet1e,RAET1E
Cd9,CD9
Olfr749,OR11H4
Cish,CISH
Gpr171,GPR171
M1ap,M1AP
Larp7,LARP7
Mir193a,MIR193A
Map3k9,MAP3K9
Sez6,SEZ6
Ist1,IST1
Exoc8,EXOC8
Gm3550,RPL29
Mab21l3,MAB21L3
Stx12,STX12
Ltbp3,LTBP3
Rrh,RRH
Lins1,LINS1
Mst1,MST1
Tmprss11a,TMPRSS11A
Zdhhc24,ZDHHC24
Swsap1,SWSAP1
Nxf1,NXF1
Prdm4,PRDM4
Cyb5r2,CYB5R2
Mei4,MEI4
Tasor,TASOR
Polk,POLK
Psmc3ip,PSMC3IP
Stxbp5l,STXBP5L
Cd160,CD160
Pcsk6,PCSK6
Olfr715,OR2D2
F5,F5
Abcb11,ABCB11
Prop1,PROP1
Pop7,POP7
Cd4,CD4
Azin2,AZIN2
Pdk1,PDK1
Mapk13,MAPK13
Fndc10,FNDC10
Nlrx1,NLRX1
Rnf157,RNF157
Wee1,WEE1
Lef1,LEF1
Dctn4,DCTN4
Ltk,LTK
S100a2,S100A2
Gemin4,GEMIN4
Snord96a,SNORD96A
Phospho1,PHOSPHO1
Cep112,CEP112
Omd,OMD
Zfp65,KRBOX1
Gm25362,RNU6-965P
Zfp523,ZNF76
Gm23453,RNU6-1317P
Gm23453,RNU6-157P
Gm23453,RNU6-171P
Kcna7,KCNA7
Tmem59l,TMEM59L
Vamp2,VAMP2
Rbm7,RBM7
Ccdc146,CCDC146
Cdv3,CDV3
Cyp4b1,CYP4B1
Camsap3,CAMSAP3
Gtdc1,GTDC1
Cyp8b1,CYP8B1
Itk,ITK
Cyp20a1,CYP20A1
Npm2,NPM2
Nisch,NISCH
Ldhb,LDHB
Cd244a,CD244
Kcnj10,KCNJ10
4930522H14Rik,C1orf185
Pm20d1,PM20D1
Fbxo41,FBXO41
Mphosph9,MPHOSPH9
Dtl,DTL
Ptpn14,PTPN14
Tmem237,TMEM237
Pitpnm1,PITPNM1
Trmt112,TRMT112
Tatdn3,TATDN3
Ubr1,UBR1
Snx17,SNX17
Med19,MED19
Clint1,CLINT1
Babam2,BABAM2
Fhl5,FHL5
Uxs1,UXS1
Carns1,CARNS1
Rnf183,RNF183
Dok1,DOK1
Rbm14,RBM14
Rorc,RORC
Trak2,TRAK2
Naprt,NAPRT
Zdhhc5,ZDHHC5
Rnh1,RNH1
Tfeb,TFEB
Dhodh,DHODH
Fam136a,FAM136A
Mir28a,MIR28
Slc29a3,SLC29A3
Fermt3,FERMT3
Ccr3,CCR3
Dcaf7,DCAF7
Gpsm3,GPSM3
Gsr,GSR
Kcnh6,KCNH6
Rab3gap1,RAB3GAP1
B3gnt7,B3GNT7
Slc43a3,SLC43A3
Lypd6,LYPD6
Gli3,GLI3
St6galnac1,ST6GALNAC1
Col9a2,COL9A2
Clpb,CLPB
Hfm1,HFM1
Olfr1022,OR5M1
Olfr1022,OR5M10
Hyi,HYI
Etnk1,ETNK1
Fam178b,FAM178B
G6pc3,G6PC3
Snrpg,SNRPG
Snord45c,SNORD45C
Syt16,SYT16
Sgip1,SGIP1
Scamp4,SCAMP4
Cd8b1,CD8B2
1700001P01Rik,C17orf98
Acvr2a,ACVR2A
Akap8,AKAP8
Hnrnpa2b1,HNRNPA2B1
Fam98a,FAM98A
Dhx38,DHX38
Htr3a,HTR3A
Mthfd1l,MTHFD1L
Myadm,MYADM
Sin3b,SIN3B
Med9,MED9
Dnah14,DNAH14
Sult5a1,SULT1A2
Sult5a1,SULT1A1
Xpc,XPC
Ppig,PPIG
Hes6,HES6
Epha8,EPHA8
Prom2,PROM2
Unc50,UNC50
Fzd10,FZD10
Gm25777,SNORA77
Ccdc43,CCDC43
Ndufs1,NDUFS1
Tatdn2,TATDN2
D930020B18Rik,C12orf56
Cyb561a3,CYB561A3
Olfr398,OR1R1P
Pdcd1,PDCD1
Smco2,SMCO2
Zfp105,ZNF35
Cand2,CAND2
2010003K11Rik,C11orf86
Mtmr9,MTMR9
Ppp3cb,PPP3CB
Gucy1b1,GUCY1B1
Pkd2l2,PKD2L2
Gm24888,SNORA3C
Gm24888,SNORA3B
Slc3a2,SLC3A2
Olfr308,OR6F1
Fan1,FAN1
Ccdc201,CCDC201
Asf1b,ASF1B
Arrdc2,ARRDC2
Haus4,HAUS4
Tdrd5,TDRD5
Rnd1,RND1
Scamp3,SCAMP3
Fancd2,FANCD2
Serpini1,SERPINI1
Zbtb4,ZBTB4
Lpp,LPP
Cep120,CEP120
Tpcn2,TPCN2
Rpl27,RPL27
Kmt2c,KMT2C
Rit1,RIT1
Qpctl,QPCTL
Klhl20,KLHL20
Fgf7,FGF7
Zcrb1,ZCRB1
Sntn,SNTN
Vps72,VPS72
Slco1b2,SLCO1B3
Slco1b2,SLCO1B1
Ralgps2,RALGPS2
Adcyap1r1,ADCYAP1R1
Loxl4,LOXL4
Fzd8,FZD8
Vwa7,VWA7
Meaf6,MEAF6
1110017D15Rik,C9orf24
Tnk2,TNK2
Myh10,MYH10
Glipr1l2,GLIPR1L2
Xpo5,XPO5
Trim59,TRIM59
Tmem100,TMEM100
Nuf2,NUF2
Aldh3a1,ALDH3A1
Lrrc51,LRTOMT
Exoc3l2,EXOC3L2
Dcps,DCPS
9430015G10Rik,C1orf159
Ppy,PPY
Wsb2,WSB2
Tas1r1,TAS1R1
Ubqln4,UBQLN4
Srsf9,SRSF9
Duox2,DUOX2
Cyb5d1,CYB5D1
Lsg1,LSG1
Inpp5k,INPP5K
Ppp1ca,PPP1CA
Khdrbs1,KHDRBS1
Plac8,PLAC8
Spint2,SPINT2
Il20ra,IL20RA
Gm17455,C10orf105
Trp53i13,TP53I13
Olfr691,OR52B2
Padi2,PADI2
Mir186,MIR186
Ak9,AK9
Mcam,MCAM
Tpr,TPR
Mt1,MT1G
Mt1,MT1HL1
Prpf31,PRPF31
Rom1,ROM1
Hnrnpf,HNRNPF
Kcnj2,KCNJ2
Gm22127,RNU6-446P
Fam89a,FAM89A
Epb42,EPB42
Blm,BLM
Mllt1,MLLT1
Slc25a45,SLC25A45
Mrpl20,MRPL20
Mtarc2,MTARC2
Mirlet7i,MIRLET7I
Bend6,BEND6
Traf3ip3,TRAF3IP3
Nab2,NAB2
Acsbg2,ACSBG2
Polq,POLQ
Sh2d2a,SH2D2A
Cept1,CEPT1
Kctd14,KCTD14
Naa80,NAA80
Egln1,EGLN1
Mrps18b,MRPS18B
Zfand2b,ZFAND2B
Slamf8,SLAMF8
Fgfr2,FGFR2
Cd38,CD38
Olfr1428,OR4D6
Tent4b,TENT4B
Akt3,AKT3
Vamp4,VAMP4
Fam83e,FAM83E
Nr1i3,NR1I3
Cnr1,CNR1
Gh,GH2
Gh,CSH1
Gh,CSH2
Gh,CSHL1
Gh,GH1
Olfr314,OR2T8
Olfr314,OR2T12
Olfr314,OR2T33
Mxra8,MXRA8
Tada1,TADA1
Mir497,MIR497
Olfr574,OR51T1
Hsd11b2,HSD11B2
Coq3,COQ3
Rhou,RHOU
Ankrd35,ANKRD35
Arnt,ARNT
Itpkb,ITPKB
Zfp691,ZNF691
Prrc2c,PRRC2C
Epor,EPOR
Exo1,EXO1
Atp2a2,ATP2A2
Tapt1,TAPT1
Ptpa,PTPA
Csf1r,CSF1R
Ccdc113,CCDC113
Vars,VARS1
Rhbdf2,RHBDF2
Fgf17,FGF17
Atg101,ATG101
Tnpo3,TNPO3
Cox6a1,COX6A1
Slc45a2,SLC45A2
Psmb8,PSMB8
Stap2,STAP2
Pdc,PDC
Efna3,EFNA3
Pax6,PAX6
Rbak,RBAK
Olfr1444,OR5B21
Rbm15,RBM15
Fam229a,FAM229A
Tmcc1,TMCC1
Col23a1,COL23A1
Mlx,MLX
Gnpat,GNPAT
Gm24836,RNU6-270P
B2m,B2M
Dmxl1,DMXL1
Olfr429,OR6N1
Gm1113,VSIG10L2
4933430I17Rik,C9orf43
Ccdc190,CCDC190
Gm24041,RNU1-20P
Btbd19,BTBD19
Cep63,CEP63
Stac,STAC
Kansl2,KANSL2
Kpnb1,KPNB1
5730455P16Rik,C17orf75
Abcb8,ABCB8
Celsr2,CELSR2
Atp6v0b,ATP6V0B
S100a3,S100A3
Gfpt1,GFPT1
Olfr986,OR6X1
Adcy5,ADCY5
Mmp28,MMP28
Ap3s2,AP3S2
Rcan2,RCAN2
Cit,CIT
Arpc3,ARPC3
Cpa3,CPA3
Bcs1l,BCS1L
4930453N24Rik,C3orf38
Tsg101,TSG101
Pygo2,PYGO2
Mks1,MKS1
Prkar2a,PRKAR2A
Mobp,MOBP
Cyp4a32,CYP4A22
Cyp4a32,CYP4F11
Fzr1,FZR1
Olfr446,OR2A12
Nenf,NENF
Gm22542,RNU6-966P
Dnmt3a,DNMT3A
Cd6,CD6
Ipo11,IPO11
Atg9a,ATG9A
Uchl5,UCHL5
Tex37,TEX37
Mrps18c,MRPS18C
Tpgs1,TPGS1
Mrpl43,MRPL43
Pigbos1,PIGBOS1
Smap2,SMAP2
Mfsd2b,MFSD2B
Rpl6,RPL6
Cntnap1,CNTNAP1
Tmem138,TMEM138
Xpot,XPOT
Atp8a1,ATP8A1
Cobll1,COBLL1
Lyrm9,LYRM9
Olfr52,OR8U1
Rtn4rl1,RTN4RL1
Shisa4,SHISA4
Abcf1,ABCF1
Slc37a4,SLC37A4
Kidins220,KIDINS220
Supt6,SUPT6H
Htr1a,HTR1A
Mfsd4a,MFSD4A
Ddx54,DDX54
0610010K14Rik,C17orf49
Lypd8,LYPD8
Slamf1,SLAMF1
Mtx2,MTX2
Tmem95,TMEM95
Gm42669,BTBD8
Scrg1,SCRG1
Prkag1,PRKAG1
Kcnh2,KCNH2
Mir194-1,MIR194-1
Llcfc1,LLCFC1
Vps25,VPS25
Rbks,RBKS
Pla2g7,PLA2G7
Setd7,SETD7
Nifk,NIFK
Mvb12a,MVB12A
Pkp3,PKP3
Sncg,SNCG
Rnf13,RNF13
Bin1,BIN1
Shank1,SHANK1
Apeh,APEH
Rnf10,RNF10
Pitpnm2,PITPNM2
Reln,RELN
Sepsecs,SEPSECS
Ndufaf7,NDUFAF7
Pyurf,PYURF
Isg20,ISG20
Ten1,TEN1-CDK3
Ten1,TEN1
U2surp,U2SURP
Prcc,PRCC
Defb47,DEFB130B
Snord92,SNORD92
Acvrl1,ACVRL1
Spry4,SPRY4
Gimap8,GIMAP8
Olfr648,OR52H1
Plppr4,PLPPR4
Kcnn1,KCNN1
Sar1b,SAR1B
Tmem80,TMEM80
D230025D16Rik,C16orf70
Hsd17b11,HSD17B11
Srd5a1,SRD5A1
Ly6g5c,LY6G5C
Serping1,SERPING1
Gm3854,ZNF582
Gtpbp2,GTPBP2
Samd12,SAMD12
Ctbp1,CTBP1
Srebf1,SREBF1
Fzd2,FZD2
Trim65,TRIM65
Gmeb1,GMEB1
C77080,KIAA1522
Pip4k2b,PIP4K2B
Orc5,ORC5
Slc22a8,SLC22A8
Pde10a,PDE10A
Acy1,ABHD14A-ACY1
Acy1,ACY1
Pax3,PAX3
Tmem179b,TMEM179B
Plscr5,PLSCR5
Cyp2u1,CYP2U1
Ppox,PPOX
Triml2,TRIML2
Rpia,RPIA
Col12a1,COL12A1
Olfr1042,OR5AL1
Parg,PARG
Mrpl47,MRPL47
Vipr1,VIPR1
BC049352,SMIM35
Tm6sf1,TM6SF1
Junb,JUNB
Clic1,CLIC1
Fap,FAP
Adamtsl4,ADAMTSL4
Mrps23,MRPS23
Dnm1l,DNM1L
Foxp1,FOXP1
Lce1e,LCE5A
Gm25506,SNORD41
Agbl2,AGBL2
Pcdha12,PCDHA13
Ptges3,PTGES3
Ap3m2,AP3M2
Ncf2,NCF2
Ndel1,NDEL1
Arntl,ARNTL
Tarsl2,TARS3
Thbs2,THBS2
Atf2,ATF2
Ecsit,ECSIT
Bbs7,BBS7
Rps23,RPS23
Gnb2,GNB2
Ankrd33,ANKRD33
Omp,OMP
Arpc4,ARPC4
Dvl2,DVL2
Slc51b,SLC51B
Slc2a1,SLC2A1
Birc2,BIRC2
Cadm2,CADM2
Adam21,ADAM21
Kctd11,KCTD11
Dspp,DSPP
Mirlet7g,MIRLET7G
Prph2,PRPH2
Gm26330,SNORD46
AW209491,C7orf25
Cnot3,CNOT3
Scoc,SCOC
Arap1,ARAP1
Apoa5,APOA5
Tbc1d30,TBC1D30
Dnajc4,DNAJC4
Ihh,IHH
Iqcf1,IQCF1
Hmbs,HMBS
Milr1,MILR1
Zfp865,ZNF865
Fndc4,FNDC4
Yipf2,YIPF2
Srrm2,SRRM2
Cd84,CD84
Grcc10,C12orf57
Snrnp70,SNRNP70
Kctd19,KCTD19
Ccdc150,CCDC150
Gcdh,GCDH
Foxp4,FOXP4
Pum1,PUM1
Ap1g1,AP1G1
Crygs,CRYGS
Mbnl1,MBNL1
Dync2li1,DYNC2LI1
Gm26397,SNORA14B
Rln3,RLN3
Ccdc158,CCDC158
Fam47e,FAM47E
Fam47e,FAM47E-STBD1
Vsir,VSIR
Tal1,TAL1
Alox12b,ALOX12B
Ipo13,IPO13
Enpp7,ENPP7
4933434E20Rik,C1orf43
Nup54,NUP54
Zdhhc17,ZDHHC17
Mmadhc,MMADHC
Got2,GOT2
Gm25081,RNU6-681P
Rnf112,RNF112
Tk2,TK2
Dync2h1,DYNC2H1
Cmip,CMIP
Gstm4,GSTM4
Rtp3,RTP3
Olfr414,OR6Y1
Rpl8,RPL8
Rex1bd,REX1BD
Mdm4,MDM4
Gm25705,RNU6-830P
Vdr,VDR
Ano7,ANO7
Recql5,RECQL5
Serpinf1,SERPINF1
Gm28035,LRRC8A
Espnl,ESPNL
Hdgfl3,HDGFL3
Arhgdia,ARHGDIA
Pum3,PUM3
Gabpb1,GABPB1
Scube3,SCUBE3
Ubtf,UBTF
Nyap2,NYAP2
Cacnb3,CACNB3
Aldh1l1,ALDH1L1
Akap9,AKAP9
Rabgap1l,RABGAP1L
Ing5,ING5
Arhgap32,ARHGAP32
Fam20a,FAM20A
Trpc7,TRPC7
C1rb,C1R
Trappc5,TRAPPC5
Prpf18,PRPF18
Hdgf,HDGF
Sirt4,SIRT4
Pias1,PIAS1
Ankrd45,ANKRD45
Elf3,ELF3
Syngr2,SYNGR2
Rbm4b,RBM4B
Zcwpw1,ZCWPW1
Unc13d,UNC13D
Dhfr,DHFR2
Rfx1,RFX1
Zfp316,ZNF316
Trip12,TRIP12
Slc25a19,SLC25A19
Pdcl3,PDCL3
Ern2,ERN2
Slc12a8,SLC12A8
Pidd1,PIDD1
Spats2,SPATS2
Acsm2,ACSM2A
Acsm2,ACSM2B
Tmem62,TMEM62
Mir214,MIR214
Irs1,IRS1
Tas2r144,TAS2R40
Efna1,EFNA1
Tbcel,TBCEL-TECTA
Tbcel,TBCEL
Ssr3,SSR3
Igsf9,IGSF9
Rab7b,RAB7B
Mertk,MERTK
Zdbf2,ZDBF2
Sapcd1,SAPCD1
Slc4a1,SLC4A1
Madcam1,MADCAM1
Dpp10,DPP10
B9d1,B9D1
Mir29c,MIR29C
Mus81,MUS81
Tet2,TET2
Bmp2k,BMP2K
Zc3h12a,ZC3H12A
Hcrtr1,HCRTR1
Snord7,SNORD7
Ttc26,TTC26
Casp2,CASP2
Mdga2,MDGA2
Tex50,TEX50
Prkch,PRKCH
Pigm,PIGM
Psma2,PSMA2
Mitf,MITF
Mir488,MIR488
BC048562,C3orf84
Acbd3,ACBD3
Serpini2,SERPINI2
Grin2d,GRIN2D
Mfn2,MFN2
Wdr33,WDR33
Zfp771,ZNF771
Fcrla,FCRLA
Zmym1,ZMYM1
Edem3,EDEM3
Zfp444,ZNF444
Glmn,GLMN
Psmd8,PSMD8
Stac2,STAC2
Calr,CALR
Pik3r5,PIK3R5
St3gal3,ST3GAL3
Nt5e,NT5E
Prkd2,PRKD2
Irf3,IRF3
P3h3,P3H3
Kcna2,KCNA2
Iqcj,IQCJ
Neu4,NEU4
Tirap,TIRAP
Usp45,USP45
Sh3tc1,SH3TC1
Mrps7,MRPS7
Twist2,TWIST2
Scg2,SCG2
Sox9,SOX9
Trpc1,TRPC1
Rnf222,RNF222
Ppl,PPL
Rras,RRAS
Mto1,MTO1
Ankar,ANKAR
Grem2,GREM2
Poldip2,POLDIP2
Shank2,SHANK2
Aqp12,AQP12B
Aqp12,AQP12A
Pcdhgc5,PCDHGC5
Grn,GRN
Slc6a12,SLC6A12
Ern1,ERN1
Il20,IL20
Pou2f1,POU2F1
Col6a3,COL6A3
Ppp1r9b,PPP1R9B
Prdx2,PRDX2
Bmp1,BMP1
Camsap2,CAMSAP2
Amigo2,AMIGO2
Csf3,CSF3
Alad,ALAD
Pmf1,PMF1-BGLAP
Pmf1,PMF1
Gorasp1,GORASP1
Eps8l3,EPS8L3
Rassf7,RASSF7
Slc46a1,SLC46A1
Foxd1,FOXD1
Ptprn,PTPRN
Zfp248,ZNF248
Nmt1,NMT1
Pcdha3,PCDHA3
Cuta,CUTA
S100a16,S100A16
Hoxa9,HOXA9
Erf,ERF
Prrxl1,DRGX
Calml4,CALML4
Lrrc14b,LRRC14B
Naxe,NAXE
Cxcl11,CXCL11
Lyplal1,LYPLAL1
Paics,PAICS
Olfr722,OR4N5
Usp19,USP19
Palm3,PALM3
Smarcal1,SMARCAL1
I830077J02Rik,C1orf162
Gm23303,RNU1-130P
Clk1,CLK1
Iqca,IQCA1
Ap3b2,AP3B2
Bsn,BSN
Clec3a,CLEC3A
Carf,CARF
Nab1,NAB1
1700003E16Rik,C2orf81
Mlh1,MLH1
Spi1,SPI1
Usp38,USP38
Smim38,SMIM38
Ifitm5,IFITM5
Rock2,ROCK2
Ndufb7,NDUFB7
Ldb3,LDB3
Olfr664,OR52N1
Tmem119,TMEM119
Pias3,PIAS3
Adcy10,ADCY10
Pecam1,PECAM1
Nop14,NOP14
Srsf2,SRSF2
Arhgef15,ARHGEF15
Cep131,CEP131
Gnat2,GNAT2
Noxo1,NOXO1
Tmed6,TMED6
Npepps,NPEPPS
Fam216a,FAM216A
Fcrl5,FCRL5
Acsm3,ACSM3
Tnrc6c,TNRC6C
Ttc13,TTC13
Trhde,TRHDE
Snord42b,SNORD42B
S100a4,S100A4
Mir874,MIR874
Ncoa1,NCOA1
Rchy1,RCHY1
Fxyd1,FXYD1
Tectb,TECTB
Zfp317,ZNF317
AA467197,C15orf48
Epha5,EPHA5
Focad,FOCAD
Cacna1a,CACNA1A
Osbpl7,OSBPL7
Ptov1,PTOV1
Primpol,PRIMPOL
H2bc18,H2BC18
Tbkbp1,TBKBP1
Ncmap,NCMAP
Mgll,MGLL
Pdgfrb,PDGFRB
Fn1,FN1
Ggt6,GGT6
Olfr1174,OR5D3P
2310022B05Rik,C1orf198
Ankrd31,ANKRD31
Gnpda2,GNPDA2
Mrps14,MRPS14
Smurf1,SMURF1
Lrrc49,LRRC49
Mmp3,MMP3
Plekhh3,PLEKHH3
Pappa2,PAPPA2
Kctd10,KCTD10
Ppp1r15b,PPP1R15B
Ctdnep1,CTDNEP1
Tmem52b,TMEM52B
Cenpn,CENPN
Vmo1,VMO1
Cd3d,CD3D
Hspa2,HSPA2
Mir15b,MIR15B
Cdh23,CDH23
Pou6f1,POU6F1
Tmem88,TMEM88
Mtmr14,MTMR14
Rnf145,RNF145
Mesp1,MESP1
Mpo,MPO
Aplp2,APLP2
Foxk2,FOXK2
Psmd4,PSMD4
Ampd2,AMPD2
Igfbp1,IGFBP1
Fes,FES
Polr2g,POLR2G
Ppib,PPIB
Pex7,PEX7
Ovch2,OVCH2
Tecta,TECTA
Snord49a,SNORD49A
Plch1,PLCH1
Zfp763,ZNF778
Zfp763,ZNF487
Lrig1,LRIG1
Mir490,MIR490
Echdc1,ECHDC1
Gm24608,SNORA58B
Ash1l,ASH1L
Lsr,LSR
Kat7,KAT7
Gm22059,SNORD124
Olfr444,OR2A14
Prpsap1,PRPSAP1
Atp13a2,ATP13A2
Papola,PAPOLA
Cc2d1a,CC2D1A
Aldh9a1,ALDH9A1
Fbxo21,FBXO21
Piwil2,PIWIL2
Snx27,SNX27
Gmnn,GMNN
Sco1,SCO1
Pomc,POMC
Dffa,DFFA
Mmd2,MMD2
Cd55,CD55
Tmem169,TMEM169
Krt36,KRT36
Tmem159,TMEM159
Mettl2,METTL2B
Mettl2,METTL2A
Prr19,PRR19
Vill,VILL
Smim40-ps,SMIM40
Gpsm1,GPSM1
Sdc1,SDC1
Speg,SPEG
Sh3bp4,SH3BP4
Ccsap,CCSAP
Dus1l,DUS1L
Ubc,UBC
Asf1a,ASF1A
Fshb,FSHB
Chml,CHML
Trappc6a,TRAPPC6A
Vps37c,VPS37C
Olfr222,OR2B11
Sptb,SPTB
Terb2,TERB2
Elk4,ELK4
Haus3,HAUS3
Mindy4,MINDY4
Cacng6,CACNG6
Olfr1309,OR4F15
Lpxn,LPXN
Pih1d2,PIH1D2
Zfp280d,ZNF280D
Amacr,AMACR
Chrm1,CHRM1
Gpr52,GPR52
S100pbp,S100PBP
Serpinf2,SERPINF2
Apoa2,APOA2
Gm26293,SNORD70B
Myom2,MYOM2
Orc2,ORC2
Prss45,PRSS45P
Thra,THRA
Gm26373,RNU6-840P
Reep1,REEP1
Raph1,RAPH1
Cryba2,CRYBA2
Arid3b,ARID3B
Dpf3,DPF3
Adh5,ADH5
Itgb1bp1,ITGB1BP1
H6pd,H6PD
Olfr557,OR51D1
1700113H08Rik,C12orf42
Ccdc92,CCDC92
Ppme1,PPME1
Hcst,HCST
Hectd3,HECTD3
Gabrd,GABRD
Chek1,CHEK1
Igsf10,IGSF10
Olfr924,OR8D2
Ufsp1,UFSP1
Pex11a,PEX11A
Acsl3,ACSL3
Prrt3,PRRT3
Scarna10,SCARNA10
Pcp4l1,PCP4L1
Ext2,EXT2
Prrc1,PRRC1
Cactin,CACTIN
Efcab14,EFCAB14
Cox6c,COX6C
Tor3a,TOR3A
Stxbp2,STXBP2
Arih2,ARIH2
Lpar5,LPAR5
Psenen,PSENEN
Asb7,ASB7
Ddx20,DDX20
Mir145a,MIR145
C1qtnf7,C1QTNF7
Gm26418,SNORA10B
Smo,SMO
Mybl1,MYBL1
Dguok,DGUOK
Grip1,GRIP1
Kcnv2,KCNV2
Trmt10a,TRMT10A
Pnkp,PNKP
Napepld,NAPEPLD
Ano2,ANO2
Mob3c,MOB3C
Slc11a2,SLC11A2
Fam114a2,FAM114A2
Trim54,TRIM54
Gja5,GJA5
Pdcd7,PDCD7
Setd1b,SETD1B
Gm11808,UBA52
Fam102b,FAM102B
Prkaa2,PRKAA2
Atp2b1,ATP2B1
Tardbp,TARDBP
Mir449a,MIR449A
Mir449a,MIR449B
Arpc5,ARPC5
Cdx1,CDX1
Rbp2,RBP2
Zfyve9,ZFYVE9
Tnfrsf8,TNFRSF8
Alg8,ALG8
Hr,HR
Hexim2,HEXIM2
Tsks,TSKS
Iqgap3,IQGAP3
Gpr85,GPR85
Gm22054,RNU1-78P
Nelfe,NELFE
Stxbp4,STXBP4
Rundc3a,RUNDC3A
Wdr81,WDR81
Wnt5a,WNT5A
Uap1,UAP1
AU022252,C1orf50
Htra3,HTRA3
Qtrt1,QTRT1
Tnni1,TNNI1
Zmat3,ZMAT3
Shroom1,SHROOM1
Stard5,STARD5
Fam181b,FAM181B
Tmem205,TMEM205
Zfp414,ZNF414
S100a11,S100A11
Mettl11b,METTL11B
Wnt10a,WNT10A
Acvr1,ACVR1
Pikfyve,PIKFYVE
Cygb,CYGB
Gjc1,GJC1
Ganab,GANAB
Litaf,LITAF
Klf1,KLF1
Lrit3,LRIT3
Mcph1,MCPH1
C87436,C2orf42
Fzd3,FZD3
Cfl1,CFL1
Nom1,NOM1
Cpne3,CPNE3
Shox2,SHOX2
Pfn3,PFN3
Pgam5,PGAM5
Olfr1016,OR9G1
Tmem50a,TMEM50A
Cenpo,CENPO
Zswim4,ZSWIM4
Ltf,LTF
Ssb,SSB
Mier3,MIER3
Arf3,ARF3
4930544D05Rik,C17orf107
Letm1,LETM1
Fads6,FADS6
Olfr273,OR13C3
Anp32e,ANP32E
Lmnb2,LMNB2
Ppp6r3,PPP6R3
Mtarc1,MTARC1
Clic5,CLIC5
Tinagl1,TINAGL1
Sema6c,SEMA6C
Polr1c,POLR1C
Olfr248,OR10X1
Dusp27,STYXL2
Serpine2,SERPINE2
Nlrp12,NLRP12
Nppb,NPPB
Ssbp3,SSBP3
S100a1,S100A1
Marchf2,MARCHF2
Tcf25,TCF25
Jpt1,JPT1
Ctsc,CTSC
Parl,PARL
Rgs21,RGS21
Slc23a3,SLC23A3
Vdac3,VDAC3
Tle7,TLE7
Prrx1,PRRX1
Hyls1,HYLS1
Gsk3a,GSK3A
Ppil3,PPIL3
Usp49,USP49
Aup1,AUP1
Kalrn,KALRN
Hspb11,HSPB11
Kcnd3,KCND3
Pdhx,PDHX
Trdv2-2,TRAV38-1
Trdv2-2,TRAV38-2DV8
Eif4g3,EIF4G3
Gm23928,RNVU1-4
Gm23928,RNVU1-3
Gm23928,RNVU1-30
Flrt1,FLRT1
Zpbp2,ZPBP2
Kcnab3,KCNAB3
Olfr568,OR51F2
Acacb,ACACB
Cpn2,CPN2
Morn2,MORN2
Nol9,NOL9
Olfr982,OR10S1
Aunip,AUNIP
Prkcsh,PRKCSH
Cryz,CRYZ
Eme2,EME2
Stum,STUM
Fcer1a,FCER1A
Elof1,ELOF1
Zdhhc22,ZDHHC22
Gpr179,GPR179
Rd3,RD3
Sat2,SAT2
Ucn2,UCN2
Kbtbd13,KBTBD13
9930104L06Rik,C1orf109
Kif2c,KIF2C
Fzd7,FZD7
Gm25881,RNU6-1079P
Gm25881,RNU6-210P
Dhx9,DHX9
Ap1m2,AP1M2
Hexdc,HEXD
Mir34a,MIR34A
Ibsp,IBSP
Tmem229b,TMEM229B
Efcab12,EFCAB12
Cyb5d2,CYB5D2
Csnk1g2,CSNK1G2
Csk,CSK
Prdx1,PRDX1
Prg2,PRG2
Aasdh,AASDH
Hnrnpm,HNRNPM
Trim40,TRIM40
Dnajc18,DNAJC18
Smyd2,SMYD2
Gmppa,GMPPA
Mir423,MIR423
Lin37,LIN37
Lysmd4,LYSMD4
Chrna1,CHRNA1
Tecr,TECR
Usp37,USP37
Slc16a14,SLC16A14
Sacm1l,SACM1L
Fkbp7,FKBP7
Ubxn11,UBXN11
Slc43a2,SLC43A2
Bnc1,BNC1
Maip1,MAIP1
Igfbp7,IGFBP7
Cacng3,CACNG3
Stxbp3,STXBP3
Mpp7,MPP7
Nbeal2,NBEAL2
Frrs1,FRRS1
Slc39a7,SLC39A7
Pkn3,PKN3
Zfp106,ZNF106
Il17rc,IL17RC
Tchh,TCHH
Hook2,HOOK2
Ctnna3,CTNNA3
Gas7,GAS7
